0.011470	0.031983	0.035036	0.026248	0.037718	0.263996	5.379123	0.0470123	0.0651677	434948	356083	839228
0.011120	0.032361	0.011431	0.026800	0.037921	2.016912	14.301550	0.071601	0.0319907	436302	358361	844004
0.012109	0.020632	0.023571	0.026686	0.014577	28.960471	11.366112	0.096289	0.050505	437288	357485	842779
0.013278	0.007167	0.039904	0.013806	0.000528	118.449551	1.728168	0.134849	0.112521	434267	356120	839016
0.018118	0.038465	0.041089	0.029406	0.047524	3.836979	8.150893	0.171543	0.0462807	435037	354768	836818
0.011287	0.064660	0.025334	0.070304	0.059017	1892.967142	0.731491	0.777238	0.072398	434061	356160	839004
0.020633	0.072012	0.069710	0.082329	0.061695	0.079290	5.543680	0.39335	0.0756943	430804	354062	833766
0.010000	0.027660	0.009844	0.032660	0.022660	0.075332	0.084352	0.116603	0.042949	436743	357667	842901
0.003835	0.029016	0.020126	0.030934	0.027099	22.587839	2.606473	0.376205	0.195852	430238	350039	826078
0.004680	0.027939	0.021497	0.025599	0.030279	1.094151	0.649527	0.363366	0.145345	426980	350125	824900
0.004486	0.018861	0.032607	0.021104	0.016619	3.417222	3.003268	0.22035	0.135909	433860	354162	835219
0.005397	0.020587	0.025827	0.017889	0.023286	0.133981	0.036810	0.123809	0.0772657	436176	356807	841077
0.013225	0.085652	0.044279	0.092265	0.079040	0.401798	1.604772	0.442943	0.215641	431468	350904	828194
0.005764	0.014417	0.021826	0.011534	0.017299	5.005814	128.041379	0.145954	0.052455	436334	355631	838963
0.010479	0.051401	0.062989	0.056641	0.046162	57.269924	100.548509	0.244857	0.234305	429528	352055	829525
0.018831	0.029794	0.065412	0.020379	0.039210	51.418075	6.994745	0.422149	0.0964297	436520	354458	836856
0.031473	0.110310	0.025552	0.094574	0.126047	0.861092	0.034148	0.384651	0.0967547	435631	357248	841667
0.012261	0.035558	0.011028	0.029427	0.041688	1.307564	0.041449	0.127038	0.0800657	439442	354671	838433
0.016867	0.023319	0.043954	0.014885	0.031753	1.525656	15.297073	0.252427	0.089465	430989	355438	836371
0.009555	0.054534	0.022004	0.049757	0.059312	1.111120	22.716156	0.128691	0.024764	436457	356284	840224
0.012494	0.093705	0.035599	0.087458	0.099952	1.604079	4.485492	0.393931	0.037168	433954	354231	835388
0.005473	0.021174	0.020852	0.018437	0.023910	0.805274	31.472111	0.117587	0.096352	433722	354688	836132
0.013436	0.069603	0.048667	0.062885	0.076322	0.825732	9.758525	0.114039	0.0243117	429850	351543	828715
0.003423	0.008477	0.029712	0.010189	0.006766	1.530952	33.494593	0.284011	0.0551067	442411	357292	844528
0.000814	0.065167	0.061950	0.064760	0.065574	0.370250	0.335721	0.481191	0.125008	424948	350066	823936
0.009691	0.008165	0.025839	0.003319	0.013010	7.722895	25.924751	0.201065	0.0579657	430479	352491	830720
